"contact_id","company_id","issue_id","specialization_id","contact_date","recontact_date","contact_status","communication_note"
1316,264,35,24,2021-09-26,2021-10-03,CONTACTED,
1318,647,26,26,2020-12-26,2021-01-05,NO_RESPONSE,
1322,652,47,17,2022-09-17,2022-09-28,CONTACTED_AGAIN,
1323,425,55,38,2023-05-29,2023-06-06,NO_RESPONSE,
1324,739,66,55,2024-04-20,2024-04-27,NO_RESPONSE,
1328,192,9,30,2019-07-29,2019-08-06,NO_RESPONSE,
1330,692,29,59,2021-03-26,2021-04-07,NO_RESPONSE,
90,151,51,3,2023-01-16,,REJECTED,
98,806,78,57,2025-04-13,,REJECTED,
483,373,21,8,2020-07-23,,REJECTED,
115,982,20,55,2020-07-03,2020-07-17,NO_RESPONSE,
116,729,25,63,2020-11-29,2020-12-07,NO_RESPONSE,
1351,998,2,35,2018-12-26,2019-01-04,CONTACTED_AGAIN,
1360,348,77,54,2025-03-29,2025-04-11,NO_RESPONSE,
1366,691,77,4,2025-03-23,2025-04-01,NO_RESPONSE,
1374,289,12,31,2019-10-16,2019-10-30,CONTACTED,
2809,506,91,39,2026-05-31,2026-06-10,CONTACTED_AGAIN,
1384,470,84,10,2025-10-29,2025-11-07,NO_RESPONSE,
1387,818,58,30,2023-08-30,2023-09-11,CONTACTED_AGAIN,
1390,473,91,38,2026-05-16,2026-05-26,NO_RESPONSE,
1394,925,48,61,2022-10-23,2022-11-03,CONTACTED_AGAIN,
1395,537,54,5,2023-04-27,2023-05-05,CONTACTED_AGAIN,
1399,548,63,51,2024-01-30,2024-02-07,NO_RESPONSE,
1405,682,86,39,2025-12-13,2025-12-26,NO_RESPONSE,
106,956,86,38,2025-12-12,,REJECTED,
107,749,77,27,2025-03-30,,REJECTED,
123,178,29,59,2021-04-02,2021-04-09,NO_RESPONSE,
1426,859,72,10,2024-10-15,2024-10-28,CONTACTED_AGAIN,
1427,104,40,53,2022-02-22,2022-03-07,NO_RESPONSE,
1448,934,4,2,2019-02-14,2019-02-27,NO_RESPONSE,
1450,346,51,3,2023-01-19,2023-01-28,CONTACTED,
1454,277,70,59,2024-08-13,2024-08-20,CONTACTED_AGAIN,
1463,477,49,34,2022-11-14,2022-11-28,NO_RESPONSE,
1467,478,59,24,2023-09-26,2023-10-06,CONTACTED_AGAIN,
1468,709,36,61,2021-10-22,2021-10-31,NO_RESPONSE,
1471,101,26,4,2020-12-25,2021-01-07,CONTACTED_AGAIN,
1473,640,79,39,2025-05-31,2025-06-11,CONTACTED,
1477,180,83,60,2025-10-03,2025-10-11,CONTACTED_AGAIN,
1479,516,6,5,2019-04-13,2019-04-20,CONTACTED,
1485,108,31,50,2021-05-16,2021-05-28,NO_RESPONSE,
1490,173,92,7,2026-06-23,2026-06-30,CONTACTED,
1495,658,66,57,2024-04-26,2024-05-04,CONTACTED_AGAIN,
1502,736,85,1,2025-11-24,2025-12-04,CONTACTED_AGAIN,
1507,945,30,26,2021-04-25,2021-05-02,NO_RESPONSE,
1516,917,82,8,2025-09-02,2025-09-14,CONTACTED_AGAIN,
129,301,75,51,2025-01-23,2025-01-31,CONTACTED,
134,877,32,29,2021-06-18,2021-06-29,NO_RESPONSE,
1520,812,23,55,2020-09-23,2020-10-02,CONTACTED_AGAIN,
1522,193,85,1,2025-11-26,2025-12-03,CONTACTED_AGAIN,
1528,463,45,14,2022-08-03,2022-08-10,NO_RESPONSE,
1531,345,9,30,2019-07-22,2019-08-03,CONTACTED_AGAIN,
1535,346,51,3,2023-01-19,2023-01-31,NO_RESPONSE,
1538,120,34,16,2021-08-23,2021-09-02,CONTACTED_AGAIN,
1545,300,86,50,2025-12-16,2025-12-23,NO_RESPONSE,
1550,480,91,37,2026-05-13,2026-05-22,CONTACTED_AGAIN,
1559,502,26,26,2020-12-12,2020-12-23,NO_RESPONSE,
1561,48,11,57,2019-09-12,2019-09-20,NO_RESPONSE,
1570,390,50,4,2022-12-13,2022-12-26,CONTACTED_AGAIN,
1572,335,96,31,2026-10-24,2026-11-01,CONTACTED,
1580,714,82,8,2025-08-24,2025-09-06,NO_RESPONSE,
1584,333,53,27,2023-03-16,2023-03-23,CONTACTED_AGAIN,
1600,760,46,15,2022-09-02,2022-09-15,CONTACTED_AGAIN,
893,803,71,9,2024-09-12,,REJECTED,
137,389,40,37,2022-02-21,,REJECTED,
139,184,66,26,2024-05-02,,REJECTED,
140,137,57,14,2023-07-16,2023-07-23,CONTACTED_AGAIN,
144,175,33,64,2021-07-24,2021-08-05,CONTACTED_AGAIN,
1609,934,4,2,2019-02-13,2019-02-27,CONTACTED,
1611,522,74,50,2024-12-27,2025-01-03,CONTACTED,
2373,535,86,38,2025-12-25,2026-01-08,NO_RESPONSE,
505,523,50,39,2022-12-23,2023-01-02,CONTACTED,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus
506,415,40,37,2022-02-15,2022-02-27,NO_RESPONSE,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus
509,291,83,24,2025-09-13,2025-09-23,CONTACTED_AGAIN,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus
2141,239,84,61,2025-10-13,2025-10-22,REJECTED,odio odio elementum eu interdum eu tincidunt in leo
510,932,45,64,2022-07-29,2022-08-07,NO_RESPONSE,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat
513,18,75,51,2025-02-02,2025-02-12,NO_RESPONSE,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius
515,298,29,17,2021-03-21,2021-03-28,CONTACTED_AGAIN,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque
516,713,86,2,2025-12-15,2025-12-27,CONTACTED_AGAIN,proin leo odio porttitor id
517,724,10,30,2019-08-30,2019-09-08,CONTACTED,et tempus semper est quam pharetra magna ac
507,183,7,39,2019-05-13,,REJECTED,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui
511,257,74,38,2024-12-11,,REJECTED,tristique in tempus sit amet sem fusce
512,902,39,2,2022-01-23,,REJECTED,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris
2810,965,50,38,2022-12-29,2023-01-08,CONTACTED,
1625,791,46,15,2022-08-16,2022-08-28,NO_RESPONSE,
1632,189,36,61,2021-10-19,2021-10-29,CONTACTED_AGAIN,
1634,556,9,30,2019-07-29,2019-08-06,CONTACTED_AGAIN,
1646,703,74,38,2024-12-29,2025-01-05,NO_RESPONSE,
1648,122,8,3,2019-06-22,2019-06-29,NO_RESPONSE,
1655,822,11,7,2019-09-24,2019-10-04,CONTACTED_AGAIN,
1659,11,2,35,2018-12-11,2018-12-23,CONTACTED_AGAIN,
1660,572,73,62,2024-11-14,2024-11-28,CONTACTED_AGAIN,
1665,885,20,55,2020-06-28,2020-07-05,CONTACTED_AGAIN,
1672,752,40,38,2022-02-23,2022-03-09,CONTACTED_AGAIN,
1673,143,86,39,2025-12-23,2026-01-04,NO_RESPONSE,
1679,56,80,55,2025-06-30,2025-07-09,NO_RESPONSE,
1681,324,61,49,2023-11-21,2023-12-04,CONTACTED_AGAIN,
1832,89,36,61,2021-10-31,2021-11-09,CONTACTED_AGAIN,
2536,766,47,50,2022-09-18,2022-09-29,CONTACTED_AGAIN,
1686,793,55,56,2023-05-12,2023-05-26,CONTACTED,
1689,596,78,28,2025-05-02,2025-05-10,NO_RESPONSE,
1694,944,23,3,2020-09-27,2020-10-10,NO_RESPONSE,
1695,997,40,37,2022-02-16,2022-02-25,NO_RESPONSE,
1697,987,17,49,2020-03-12,2020-03-24,CONTACTED,
1698,574,21,34,2020-07-19,2020-08-02,NO_RESPONSE,
148,986,96,61,2026-10-22,,REJECTED,
753,461,91,37,2026-05-27,,REJECTED,
160,695,23,24,2020-09-19,2020-10-01,NO_RESPONSE,
162,170,64,26,2024-02-12,2024-02-21,NO_RESPONSE,
166,57,93,64,2026-08-01,2026-08-10,NO_RESPONSE,
1703,750,20,5,2020-06-18,2020-06-29,NO_RESPONSE,
1707,863,49,34,2022-11-30,2022-12-09,CONTACTED_AGAIN,
1710,556,9,30,2019-07-28,2019-08-04,NO_RESPONSE,
1712,252,56,32,2023-06-30,2023-07-13,CONTACTED_AGAIN,
1719,117,50,4,2022-12-25,2023-01-06,CONTACTED_AGAIN,
1720,261,87,51,2026-02-02,2026-02-09,CONTACTED_AGAIN,
1724,644,2,14,2018-12-15,2018-12-28,NO_RESPONSE,
1731,973,84,31,2025-10-13,2025-10-23,CONTACTED_AGAIN,
1737,953,55,6,2023-05-27,2023-06-06,CONTACTED_AGAIN,
1746,11,2,35,2018-12-12,2018-12-20,CONTACTED_AGAIN,
1748,479,58,34,2023-08-18,2023-08-26,NO_RESPONSE,
1761,80,35,55,2021-10-02,2021-10-15,CONTACTED_AGAIN,
1765,553,11,42,2019-09-21,2019-10-03,CONTACTED,
1768,720,93,14,2026-07-28,2026-08-07,NO_RESPONSE,
1769,845,32,2,2021-06-15,2021-06-27,NO_RESPONSE,
1770,378,41,8,2022-03-27,2022-04-07,CONTACTED,
164,14,59,23,2023-10-02,,REJECTED,
171,414,54,5,2023-05-01,2023-05-11,NO_RESPONSE,
175,511,79,38,2025-05-30,2025-06-09,CONTACTED_AGAIN,
1801,470,84,10,2025-10-20,2025-11-01,CONTACTED_AGAIN,
1802,44,58,53,2023-08-17,2023-08-27,CONTACTED,
1806,206,13,26,2019-11-19,2019-11-29,NO_RESPONSE,
1812,900,91,56,2026-05-20,2026-05-27,NO_RESPONSE,
1825,281,33,64,2021-08-03,2021-08-14,NO_RESPONSE,
1826,231,24,61,2020-10-19,2020-10-28,CONTACTED_AGAIN,
1827,931,48,10,2022-10-21,2022-10-30,CONTACTED,
1831,715,85,49,2025-11-29,2025-12-13,NO_RESPONSE,
1783,495,13,59,2019-11-26,2019-12-08,NO_RESPONSE,
1791,520,88,53,2026-02-24,2026-03-06,CONTACTED_AGAIN,
1834,898,50,37,2022-12-30,2023-01-09,CONTACTED_AGAIN,
1842,114,50,37,2023-01-03,2023-01-12,CONTACTED,
1851,921,71,55,2024-10-02,2024-10-10,CONTACTED_AGAIN,
1857,99,20,28,2020-06-22,2020-07-01,NO_RESPONSE,
1867,172,85,49,2025-11-20,2025-12-03,CONTACTED,
1876,967,68,29,2024-07-01,2024-07-13,NO_RESPONSE,
167,951,69,64,2024-07-30,,REJECTED,
1881,42,21,53,2020-07-13,2020-07-24,CONTACTED_AGAIN,
192,270,24,31,2020-10-19,2020-10-29,CONTACTED_AGAIN,
193,463,45,14,2022-07-21,2022-08-02,NO_RESPONSE,
1887,452,9,16,2019-07-28,2019-08-06,NO_RESPONSE,
1899,959,25,36,2020-11-20,2020-11-30,CONTACTED,
2182,343,7,6,2019-05-29,2019-06-08,CONTACTED_AGAIN,
1922,420,36,31,2021-10-14,2021-10-22,CONTACTED_AGAIN,
1931,884,50,38,2022-12-18,2022-12-31,CONTACTED_AGAIN,
1936,889,25,36,2020-11-17,2020-11-27,CONTACTED,
1938,33,54,55,2023-04-23,2023-05-01,NO_RESPONSE,
1946,108,31,50,2021-05-18,2021-06-01,NO_RESPONSE,
183,823,36,10,2021-10-29,,REJECTED,
186,707,88,75,2026-02-23,,REJECTED,
191,678,2,64,2018-12-25,,REJECTED,
198,636,63,51,2024-01-29,2024-02-06,NO_RESPONSE,
200,188,70,59,2024-08-31,2024-09-10,NO_RESPONSE,
202,12,21,53,2020-07-23,2020-07-31,NO_RESPONSE,
211,613,44,13,2022-06-27,2022-07-08,CONTACTED,
1958,311,12,10,2019-10-31,2019-11-12,NO_RESPONSE,
1908,850,28,49,2021-02-26,2021-03-09,CONTACTED,
1974,142,25,36,2020-11-23,2020-12-05,NO_RESPONSE,
1975,686,31,50,2021-05-30,2021-06-10,CONTACTED_AGAIN,
1988,736,85,1,2025-11-18,2025-11-29,NO_RESPONSE,
1993,26,72,10,2024-10-21,2024-11-01,NO_RESPONSE,
2000,830,70,30,2024-08-21,2024-09-04,CONTACTED,
2005,544,49,49,2022-11-15,2022-11-29,NO_RESPONSE,
2007,395,25,51,2020-11-23,2020-12-05,CONTACTED_AGAIN,
2011,271,28,49,2021-02-17,2021-02-27,CONTACTED_AGAIN,
2012,253,7,49,2019-05-19,2019-05-31,CONTACTED,
2019,735,21,34,2020-07-30,2020-08-07,CONTACTED,
1979,914,25,52,2020-11-21,2020-11-30,CONTACTED_AGAIN,
1984,430,52,26,2023-02-12,2023-02-21,CONTACTED_AGAIN,
206,357,74,37,2024-12-13,,REJECTED,
221,581,96,10,2026-10-09,2026-10-18,NO_RESPONSE,
2054,226,85,49,2025-11-23,2025-12-02,NO_RESPONSE,
2070,258,45,35,2022-08-03,2022-08-12,NO_RESPONSE,
2071,218,24,10,2020-11-02,2020-11-14,CONTACTED_AGAIN,
2075,56,80,55,2025-06-25,2025-07-05,NO_RESPONSE,
2081,848,90,57,2026-05-02,2026-05-13,NO_RESPONSE,
2083,956,86,38,2025-12-21,2026-01-02,CONTACTED,
2091,875,32,60,2021-07-02,2021-07-15,CONTACTED_AGAIN,
2096,746,34,37,2021-08-21,2021-08-30,NO_RESPONSE,
2100,244,64,26,2024-02-29,2024-03-10,CONTACTED_AGAIN,
2104,239,84,61,2025-10-12,2025-10-23,CONTACTED_AGAIN,
523,232,25,63,2020-11-18,2020-11-29,NO_RESPONSE,primis in faucibus orci luctus et ultrices
524,27,14,64,2019-12-19,2019-12-29,CONTACTED_AGAIN,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce
526,884,50,38,2022-12-21,2023-01-01,CONTACTED,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
527,618,11,42,2019-09-15,2019-09-24,NO_RESPONSE,neque libero convallis eget eleifend
529,403,1,33,2018-11-20,2018-12-01,CONTACTED,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus
2150,937,51,51,2023-01-16,2023-01-25,REJECTED,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer
1378,801,55,37,2023-05-30,2023-06-08,NO_RESPONSE,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum
528,309,6,26,2019-04-18,,REJECTED,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc
531,542,45,14,2022-07-25,,REJECTED,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in
2108,247,68,60,2024-07-01,2024-07-11,NO_RESPONSE,
2117,431,59,9,2023-09-25,2023-10-02,CONTACTED_AGAIN,
2119,904,74,2,2024-12-29,2025-01-07,CONTACTED_AGAIN,
2121,674,77,54,2025-03-15,2025-03-25,CONTACTED_AGAIN,
231,505,23,55,2020-09-25,,REJECTED,
237,595,61,25,2023-11-29,2023-12-10,NO_RESPONSE,
2135,178,29,59,2021-03-26,2021-04-03,CONTACTED_AGAIN,
2144,675,79,39,2025-06-03,2025-06-10,NO_RESPONSE,
2154,514,62,39,2024-01-03,2024-01-17,NO_RESPONSE,
2157,617,20,5,2020-06-15,2020-06-28,NO_RESPONSE,
2173,838,79,37,2025-05-18,2025-06-01,NO_RESPONSE,
2175,186,13,59,2019-11-25,2019-12-03,CONTACTED_AGAIN,
2176,454,59,50,2023-09-17,2023-09-26,NO_RESPONSE,
2189,720,93,14,2026-07-14,2026-07-25,CONTACTED_AGAIN,
2192,111,15,39,2020-01-17,2020-01-30,NO_RESPONSE,
2194,396,4,54,2019-02-19,2019-03-01,CONTACTED_AGAIN,
239,918,60,31,2023-10-24,2023-11-06,NO_RESPONSE,
245,168,32,29,2021-06-20,2021-07-03,CONTACTED_AGAIN,
2212,732,90,28,2026-04-15,2026-04-24,CONTACTED_AGAIN,
2228,750,20,5,2020-06-25,2020-07-04,CONTACTED_AGAIN,
2234,119,20,28,2020-06-15,2020-06-28,NO_RESPONSE,
2238,670,95,23,2026-09-19,2026-09-30,CONTACTED,
2239,749,77,27,2025-03-18,2025-03-26,NO_RESPONSE,
2241,924,43,60,2022-05-15,2022-05-27,NO_RESPONSE,
2247,847,28,49,2021-02-14,2021-02-22,CONTACTED_AGAIN,
2261,419,52,26,2023-03-01,2023-03-11,CONTACTED_AGAIN,
2264,551,81,14,2025-07-23,2025-07-30,CONTACTED_AGAIN,
2274,46,30,28,2021-04-16,2021-04-25,CONTACTED_AGAIN,
2275,571,3,27,2019-01-27,2019-02-08,CONTACTED_AGAIN,
2278,675,79,39,2025-05-13,2025-05-26,NO_RESPONSE,
2279,976,90,57,2026-05-01,2026-05-13,NO_RESPONSE,
260,368,30,57,2021-04-28,2021-05-09,CONTACTED_AGAIN,
265,20,24,61,2020-11-03,2020-11-12,NO_RESPONSE,
2287,349,6,57,2019-04-11,2019-04-20,NO_RESPONSE,
2297,650,36,31,2021-10-14,2021-10-28,NO_RESPONSE,
2300,933,5,56,2019-03-15,2019-03-28,NO_RESPONSE,
2312,600,66,26,2024-04-14,2024-04-27,NO_RESPONSE,
2316,655,74,37,2024-12-29,2025-01-07,NO_RESPONSE,
2329,762,5,43,2019-03-16,2019-03-26,CONTACTED_AGAIN,
2335,37,35,23,2021-09-16,2021-09-29,NO_RESPONSE,
2336,876,7,38,2019-05-27,2019-06-07,NO_RESPONSE,
2342,727,42,51,2022-04-20,2022-05-04,CONTACTED_AGAIN,
2343,703,74,38,2024-12-12,2024-12-21,NO_RESPONSE,
2345,630,74,50,2024-12-20,2024-12-28,CONTACTED_AGAIN,
2350,20,24,61,2020-10-24,2020-11-05,NO_RESPONSE,
2354,258,45,35,2022-07-15,2022-07-25,CONTACTED_AGAIN,
2357,712,34,37,2021-08-12,2021-08-25,CONTACTED_AGAIN,
262,206,13,26,2019-11-27,,REJECTED,
1345,606,46,3,2022-08-17,,REJECTED,
270,983,23,23,2020-09-16,2020-09-27,NO_RESPONSE,
274,568,77,4,2025-03-22,2025-04-01,CONTACTED,
222,404,48,61,2022-11-01,2022-11-08,NO_RESPONSE,
2366,651,39,2,2022-01-15,2022-01-23,CONTACTED,
2367,647,26,26,2020-12-21,2021-01-01,CONTACTED_AGAIN,
2370,590,29,59,2021-03-12,2021-03-23,NO_RESPONSE,
2378,72,70,34,2024-08-20,2024-08-31,CONTACTED_AGAIN,
2382,330,30,55,2021-04-23,2021-05-03,NO_RESPONSE,
2388,579,71,24,2024-09-16,2024-09-23,CONTACTED_AGAIN,
2389,480,91,37,2026-05-18,2026-05-27,CONTACTED_AGAIN,
2403,890,14,14,2019-12-29,2020-01-10,CONTACTED,
2410,373,21,8,2020-07-20,2020-07-28,CONTACTED_AGAIN,
2416,227,1,33,2018-11-10,2018-11-19,NO_RESPONSE,
2422,502,26,26,2020-12-26,2021-01-05,CONTACTED,
2426,21,50,39,2023-01-03,2023-01-11,CONTACTED_AGAIN,
2427,45,3,27,2019-01-19,2019-02-02,CONTACTED_AGAIN,
2428,124,73,32,2024-11-23,2024-12-02,CONTACTED,
2430,375,4,23,2019-02-15,2019-02-22,NO_RESPONSE,
2449,197,14,64,2019-12-24,2020-01-03,NO_RESPONSE,
2451,732,90,28,2026-04-15,2026-04-26,CONTACTED_AGAIN,
2460,321,55,56,2023-05-14,2023-05-26,CONTACTED,
2465,292,41,27,2022-03-14,2022-03-24,NO_RESPONSE,
2466,934,4,2,2019-02-25,2019-03-08,NO_RESPONSE,
268,994,76,53,2025-02-28,,REJECTED,
284,834,62,38,2023-12-12,2023-12-20,NO_RESPONSE,
287,606,46,3,2022-08-28,2022-09-05,CONTACTED_AGAIN,
290,732,90,28,2026-04-11,2026-04-25,NO_RESPONSE,
2476,777,1,12,2018-11-29,2018-12-08,CONTACTED_AGAIN,
2479,768,92,29,2026-06-26,2026-07-04,CONTACTED_AGAIN,
2482,533,34,53,2021-08-21,2021-08-28,CONTACTED_AGAIN,
2487,777,1,12,2018-11-27,2018-12-09,NO_RESPONSE,
2491,302,60,31,2023-10-31,2023-11-13,CONTACTED,
2493,971,90,28,2026-04-23,2026-05-03,CONTACTED_AGAIN,
2500,529,78,28,2025-04-28,2025-05-11,CONTACTED_AGAIN,
2505,989,88,23,2026-03-01,2026-03-08,CONTACTED_AGAIN,
2509,459,96,10,2026-10-24,2026-11-01,NO_RESPONSE,
2510,66,96,61,2026-10-20,2026-10-29,CONTACTED,
2511,682,86,39,2025-12-18,2025-12-29,CONTACTED_AGAIN,
2514,416,18,59,2020-04-24,2020-05-06,NO_RESPONSE,
2515,62,35,12,2021-09-18,2021-10-02,CONTACTED_AGAIN,
2521,731,43,7,2022-05-26,2022-06-09,NO_RESPONSE,
2531,569,67,39,2024-06-03,2024-06-13,NO_RESPONSE,
2534,888,28,34,2021-02-22,2021-03-03,NO_RESPONSE,
2540,232,25,63,2020-11-24,2020-12-08,NO_RESPONSE,
2544,504,14,64,2020-01-02,2020-01-11,NO_RESPONSE,
2557,524,91,39,2026-05-26,2026-06-08,NO_RESPONSE,
2558,455,66,5,2024-04-16,2024-04-29,CONTACTED_AGAIN,
281,385,45,35,2022-07-22,,REJECTED,
283,7,77,27,2025-03-30,,REJECTED,
288,333,53,27,2023-03-20,,REJECTED,
299,750,20,5,2020-06-19,2020-06-29,CONTACTED,
301,762,5,43,2019-03-12,2019-03-21,NO_RESPONSE,
305,727,42,51,2022-04-12,2022-04-20,CONTACTED_AGAIN,
306,241,93,14,2026-07-19,2026-07-31,NO_RESPONSE,
2563,644,2,14,2018-12-23,2019-01-04,CONTACTED_AGAIN,
2564,99,20,28,2020-07-02,2020-07-12,CONTACTED_AGAIN,
2568,460,3,53,2019-01-21,2019-01-30,NO_RESPONSE,
2575,110,49,34,2022-11-11,2022-11-25,CONTACTED_AGAIN,
2576,147,86,2,2025-12-28,2026-01-07,CONTACTED_AGAIN,
2588,631,49,49,2022-11-12,2022-11-24,NO_RESPONSE,
2591,160,15,4,2020-01-21,2020-02-02,NO_RESPONSE,
2598,821,61,25,2023-11-28,2023-12-11,NO_RESPONSE,
2605,882,84,10,2025-10-26,2025-11-05,CONTACTED_AGAIN,
535,554,62,50,2024-01-02,2024-01-14,NO_RESPONSE,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget
536,230,82,30,2025-08-12,2025-08-22,CONTACTED_AGAIN,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices
538,829,70,59,2024-08-16,2024-08-29,CONTACTED_AGAIN,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac
541,527,50,38,2022-12-30,2023-01-09,CONTACTED,sollicitudin vitae consectetuer eget rutrum at
542,218,24,10,2020-10-27,2020-11-07,CONTACTED_AGAIN,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum
543,979,55,37,2023-05-31,2023-06-13,NO_RESPONSE,in sapien iaculis congue vivamus
540,980,13,19,2019-11-12,,REJECTED,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat
544,966,77,27,2025-03-16,,REJECTED,nam dui proin leo odio porttitor id consequat in consequat
545,509,30,28,2021-04-14,,REJECTED,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla
2608,808,55,37,2023-05-24,2023-06-02,CONTACTED_AGAIN,
2614,987,17,49,2020-03-26,2020-04-05,CONTACTED_AGAIN,
2620,704,75,3,2025-01-23,2025-02-06,CONTACTED_AGAIN,
2621,860,85,1,2025-11-17,2025-11-29,CONTACTED_AGAIN,
2622,64,63,3,2024-01-28,2024-02-11,NO_RESPONSE,
2623,512,60,10,2023-10-12,2023-10-22,CONTACTED_AGAIN,
2624,60,81,64,2025-07-15,2025-07-23,CONTACTED_AGAIN,
2625,757,18,59,2020-04-13,2020-04-23,CONTACTED_AGAIN,
2640,549,59,50,2023-09-22,2023-09-29,CONTACTED_AGAIN,
2641,498,84,61,2025-10-19,2025-10-29,CONTACTED_AGAIN,
2644,645,84,61,2025-10-13,2025-10-26,NO_RESPONSE,
2652,504,14,64,2019-12-13,2019-12-22,CONTACTED_AGAIN,
2654,130,54,26,2023-04-25,2023-05-02,CONTACTED_AGAIN,
2672,465,88,65,2026-02-13,2026-02-22,CONTACTED_AGAIN,
297,157,33,14,2021-07-31,,REJECTED,
314,952,57,35,2023-07-23,2023-07-31,CONTACTED_AGAIN,
318,345,9,30,2019-07-26,2019-08-02,CONTACTED_AGAIN,
320,630,74,50,2024-12-13,2024-12-27,CONTACTED_AGAIN,
322,60,81,64,2025-07-19,2025-07-31,CONTACTED,
2679,247,68,60,2024-06-11,2024-06-20,NO_RESPONSE,
2691,823,36,10,2021-10-25,2021-11-04,CONTACTED_AGAIN,
2699,958,9,16,2019-08-03,2019-08-16,NO_RESPONSE,
2704,468,11,42,2019-10-02,2019-10-14,CONTACTED,
2707,690,23,55,2020-09-30,2020-10-10,CONTACTED_AGAIN,
2718,489,86,50,2025-12-19,2025-12-29,NO_RESPONSE,
2721,625,76,12,2025-03-01,2025-03-12,CONTACTED_AGAIN,
2723,672,27,3,2021-01-16,2021-01-30,CONTACTED_AGAIN,
325,480,91,37,2026-06-04,2026-06-17,NO_RESPONSE,
327,409,86,39,2025-12-20,2026-01-02,CONTACTED,
328,321,55,56,2023-06-02,2023-06-12,CONTACTED,
332,383,82,59,2025-08-19,2025-09-02,CONTACTED_AGAIN,
333,807,86,37,2025-12-16,2025-12-28,CONTACTED,
2731,296,29,59,2021-04-02,2021-04-15,CONTACTED_AGAIN,
2705,983,23,23,2020-09-23,2020-10-05,CONTACTED,
2751,331,57,14,2023-07-13,2023-07-23,NO_RESPONSE,
2752,857,4,54,2019-03-01,2019-03-14,NO_RESPONSE,
2753,902,39,2,2022-01-17,2022-01-31,CONTACTED_AGAIN,
2755,436,73,32,2024-11-11,2024-11-19,NO_RESPONSE,
2763,341,1,65,2018-11-25,2018-12-06,CONTACTED_AGAIN,
2770,590,29,59,2021-03-24,2021-03-31,CONTACTED_AGAIN,
2775,110,49,34,2022-12-03,2022-12-16,NO_RESPONSE,
2784,905,85,1,2025-11-16,2025-11-23,NO_RESPONSE,
2787,251,16,30,2020-02-12,2020-02-23,CONTACTED_AGAIN,
2789,239,84,61,2025-10-24,2025-11-02,CONTACTED_AGAIN,
2795,792,20,5,2020-06-26,2020-07-10,CONTACTED_AGAIN,
2801,645,84,61,2025-11-01,2025-11-13,CONTACTED_AGAIN,
2802,685,62,37,2023-12-21,2023-12-30,CONTACTED_AGAIN,
2804,675,79,39,2025-05-29,2025-06-05,NO_RESPONSE,
2745,809,60,61,2023-10-23,2023-10-30,NO_RESPONSE,
2823,614,66,28,2024-04-15,2024-04-23,CONTACTED,
2824,383,82,59,2025-08-16,2025-08-24,CONTACTED_AGAIN,
2826,850,28,49,2021-02-17,2021-03-02,CONTACTED,
2834,192,9,30,2019-07-16,2019-07-24,CONTACTED_AGAIN,
2836,188,70,59,2024-08-23,2024-08-30,NO_RESPONSE,
2844,842,14,35,2020-01-02,2020-01-11,NO_RESPONSE,
2849,304,32,10,2021-06-15,2021-06-29,CONTACTED_AGAIN,
2850,965,50,38,2022-12-29,2023-01-07,NO_RESPONSE,
2854,860,85,1,2025-11-12,2025-11-25,CONTACTED_AGAIN,
2856,209,95,24,2026-09-20,2026-09-29,CONTACTED_AGAIN,
2857,875,32,60,2021-07-02,2021-07-10,CONTACTED_AGAIN,
2862,465,88,65,2026-02-16,2026-02-28,CONTACTED_AGAIN,
2868,833,32,2,2021-06-28,2021-07-10,CONTACTED,
2881,342,30,55,2021-04-16,2021-04-24,CONTACTED_AGAIN,
